x y z
0.371429 0.367347 0.413312
0.4 0.367347 0.456202
0.428571 0.367347 0.421349
0.457143 0.367347 0.434883
0.485714 0.367347 0.407001
0.514286 0.367347 0.395307
0.542857 0.367347 0.455752
0.571429 0.367347 0.427692
0.6 0.367347 0.386721
0.628571 0.367347 0.425016
0.657143 0.367347 0.416663
0.685714 0.367347 0.393064
0.714286 0.367347 0.411134
0.742857 0.367347 0.401882
0.771429 0.367347 0.411718
0.8 0.367347 0.421432
0.828571 0.367347 0.397366
0.857143 0.367347 0.4276
0.885714 0.367347 0.332355
0.914286 0.367347 0.424638
0.942857 0.367347 0.388904
0.971429 0.367347 0.379238
1 0.367347 0.387976

0 0.387755 0.379709
0.0285714 0.387755 0.398684
0.0571429 0.387755 0.425775
0.0857143 0.387755 0.411217
0.114286 0.387755 0.456741
0.142857 0.387755 0.382345
0.171429 0.387755 0.403366
0.2 0.387755 0.424879
0.228571 0.387755 0.416661
0.257143 0.387755 0.431427
0.285714 0.387755 0.431596
0.314286 0.387755 0.407104
0.342857 0.387755 0.437631
0.371429 0.387755 0.362593
0.4 0.387755 0.468275
0.428571 0.387755 0.417503
0.457143 0.387755 0.410268
0.485714 0.387755 0.438945
0.514286 0.387755 0.452642
0.542857 0.387755 0.400035
0.571429 0.387755 0.418753
0.6 0.387755 0.416861
0.628571 0.387755 0.372878
0.657143 0.387755 0.436296
0.685714 0.387755 0.410663
0.714286 0.387755 0.406418
0.742857 0.387755 0.395612
0.771429 0.387755 0.410642
0.8 0.387755 0.38157
0.828571 0.387755 0.456612
0.857143 0.387755 0.401384
0.885714 0.387755 0.410008
0.914286 0.387755 0.373761
0.942857 0.387755 0.451693
0.971429 0.387755 0.384415
1 0.387755 0.41241

0 0.408163 0.410076
0.0285714 0.408163 0.423571
0.0571429 0.408163 0.388084
0.0857143 0.408163 0.393293
0.114286 0.408163 0.431342
0.142857 0.408163 0.447626
0.171429 0.408163 0.411347
0.2 0.408163 0.409301
0.228571 0.408163 0.455045
0.257143 0.408163 0.410531
0.285714 0.408163 0.371906
0.314286 0.408163 0.402991
0.342857 0.408163 0.476977
0.371429 0.408163 0.404732
0.4 0.408163 0.471473
0.428571 0.408163 0.419786
0.457143 0.408163 0.386998
0.485714 0.408163 0.444195
0.514286 0.408163 0.433307
0.542857 0.408163 0.419238
0.571429 0.408163 0.411831
0.6 0.408163 0.449606
0.628571 0.408163 0.434517
0.657143 0.408163 0.425326
0.685714 0.408163 0.437453
0.714286 0.408163 0.419674
0.742857 0.408163 0.428549
0.771429 0.408163 0.414801
0.8 0.408163 0.410332
0.828571 0.408163 0.389847
0.857143 0.408163 0.423783
0.885714 0.408163 0.408248
0.914286 0.408163 0.414458
0.942857 0.408163 0.458785
0.971429 0.408163 0.421263
1 0.408163 0.414764

0 0.428571 0.41639
0.0285714 0.428571 0.393922
0.0571429 0.428571 0.436881
0.0857143 0.428571 0.418418
